"STATION","NAME","DATE","TMAX","TMIN"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1997-07-24","77","44"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1997-07-25","83","42"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1997-07-26","79","48"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1997-07-27","72","46"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1997-07-28","74","47"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1997-07-29","72","44"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1997-07-30","68","50"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1997-07-31","72","48"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1997-08-01","83","46"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1997-08-02","79","50"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1997-08-03","65","53"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1997-08-04","69","55"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1997-08-05","77","51"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1997-08-06","79","48"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1997-08-07","82","48"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1997-08-08","86","50"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1997-08-09","65","51"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1997-08-10","59","49"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1997-08-11","72","47"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1997-08-12","75","47"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1997-08-13","76","46"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1997-08-14","79","45"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1997-08-15","78","45"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1997-08-16","76","52"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1997-08-17","78","47"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1997-08-18","74","46"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1997-08-19","80","45"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1997-08-20","83","48"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1997-08-21","70","53"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1997-08-22","79","49"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1997-08-23","81","49"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1997-08-24","81","50"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1997-08-25","76","47"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1997-08-26","72","50"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1997-08-27","73","49"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1997-08-28","79","47"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1997-08-29","77","47"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1997-08-30","74","50"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1997-08-31","71","49"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1997-09-01","71","47"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1997-09-04","76","50"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1997-09-05","73","47"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1997-09-06","76","48"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1997-09-07","79","49"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1997-09-08","80","51"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1997-09-09","70","47"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1997-09-10","79","47"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1997-09-11","68","48"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1997-09-12","73","51"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1997-09-13","72","47"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1997-09-14","71","52"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1997-09-15","58","52"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1997-09-16","69","47"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1997-09-17","68","50"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1997-09-18","70","53"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1997-09-19","67","53"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1997-09-20","67","43"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1997-09-21","68","37"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1997-09-22","68","35"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1997-09-23","68","44"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1997-09-24","69","47"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1997-09-25","58","51"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1997-09-26","57","45"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1997-09-27","69","43"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1997-09-28","71","41"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1997-09-29","74","39"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1997-09-30","74","40"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1997-10-01","75","41"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1997-10-02","65","49"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1997-10-03","69","42"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1997-10-04","72","41"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1997-10-05","74","39"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1997-10-06","69","40"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1997-10-07","52","32"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1997-10-08","54","29"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1997-10-09","66","31"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1997-10-10","65","43"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1997-10-11","43","26"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1997-10-12","40","22"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1997-10-13","54","24"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1997-10-14","60","33"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1997-10-15","64","31"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1997-10-16","65","36"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1997-10-17","68","32"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1997-10-18","66","33"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1997-10-19","63","31"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1997-10-20","60","29"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1997-10-21","60","30"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1997-10-22","51","32"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1997-10-23","55","33"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1997-10-24","36","29"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1998-09-19","71","57"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1998-09-20","67","50"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1998-09-21","63","44"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1998-09-22","57","44"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1998-09-23","64","39"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1998-09-24","66","33"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1998-09-25","57","44"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1998-09-26","62","43"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1998-09-27","66","42"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1998-09-28","69","39"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1998-09-29","64","48"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1998-09-30","61","35"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1998-10-01","55","31"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1998-10-02","62","32"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1998-10-03","61","44"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1998-10-04","54","30"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1998-10-05","52","27"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1998-10-06","59","24"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1998-10-07","65","30"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1998-10-08","66","39"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1998-10-09","67","30"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1998-10-10","60","31"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1998-10-11","67","29"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1998-10-12","70","28"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1998-10-13","69","49"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1998-10-14","62","45"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1998-10-15","55","39"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-04-14","58","30"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-04-15","50","27"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-04-16","54","24"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-04-17","59","32"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-04-18","65","29"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-04-19","66","29"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-04-20","63","41"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-04-21","56","33"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-04-22","40","28"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-04-23","45","28"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-04-24","38","26"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-04-25","43","28"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-04-26","61","34"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-04-27","61","37"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-04-28","45","34"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-04-29","33","21"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-04-30","42","21"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-05-01","45","27"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-05-02","50","25"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-05-03","38","28"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-05-04","47","25"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-05-05","52","26"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-05-06","60","31"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-05-07","67","32"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-05-08","67","45"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-05-09","59","41"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-05-10","54","36"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-05-11","61","37"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-05-12","68","33"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-05-13","64","47"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-05-14","62","40"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-05-15","58","39"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-05-16","59","28"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-05-17","66","29"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-05-18","67","29"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-05-19","65","31"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-05-20","71","32"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-05-21","72","35"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-05-22","69","34"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-05-23","65","35"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-05-24","58","30"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-05-25","60","36"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-05-26","68","34"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-05-27","69","39"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-05-28","67","41"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-05-29","69","39"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-05-30","69","48"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-05-31","67","45"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-06-01","65","34"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-06-02","46","33"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-06-03","57","37"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-06-04","40","27"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-06-05","55","29"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-06-06","66","31"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-06-07","69","43"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-06-08","68","46"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-06-09","68","36"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-06-10","69","32"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-06-11","72","34"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-06-12","74","37"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-06-13","79","41"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-06-14","77","49"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-06-15","78","44"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-06-16","72","49"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-06-17","70","44"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-06-18","79","42"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-06-19","81","43"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-06-20","80","47"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-06-21","79","49"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-06-22","77","42"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-06-23","79","39"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-06-24","78","45"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-06-25","78","54"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-06-26","78","55"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-06-27","80","58"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-06-28","83","48"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-06-29","85","50"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-06-30","86","47"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-07-01","88","49"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-07-02","82","61"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-07-03","78","58"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-07-04","81","51"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-07-05","84","48"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-07-06","84","51"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-07-07","77","54"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-07-08","71","53"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-07-09","70","48"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-07-10","70","51"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-07-11","63","53"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-07-12","76","52"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-07-13","75","52"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-07-14","58","50"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-07-15","71","50"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-07-16","72","48"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-07-17","73","43"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-07-18","71","45"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-07-19","71","47"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-07-20","76","44"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-07-21","75","45"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-07-22","78","49"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-07-23","81","48"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-07-24","79","46"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-07-25","70","49"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-07-26","76","46"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-07-27","75","51"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-07-28","67","50"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-07-29","71","47"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-07-30","71","48"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-07-31","74","45"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-08-01","74","45"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-08-02","73","51"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-08-03","74","45"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-08-04","74","43"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-08-05","68","43"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-08-06","70","42"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-08-07","73","48"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-08-08","74","45"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-08-09","75","40"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-08-10","69","50"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-08-11","70","43"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-08-12","74","39"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-08-13","78","41"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-08-14","65","46"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-08-15","70","45"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-08-16","71","47"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-08-17","72","46"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-08-18","76","46"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-08-19","75","47"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-08-20","73","49"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-08-21","74","51"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-08-22","80","48"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-08-23","80","48"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-08-24","78","49"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-08-25","78","48"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-08-26","76","45"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-08-27","78","50"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-08-28","77","47"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-08-29","75","48"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-08-30","70","52"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-08-31","66","48"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-09-01","62","46"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-09-02","65","49"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-09-03","68","43"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-09-04","70","35"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-09-05","74","38"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-09-06","75","39"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-09-07","76","41"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-09-08","79","42"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-09-09","68","42"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-09-10","72","40"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-09-11","57","42"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-09-12","70","40"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-09-13","63","42"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-10-19","58","30"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-10-20","64","28"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-10-21","64","29"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-10-22","64","29"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-10-23","63","29"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-10-24","63","31"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-10-25","64","32"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-10-26","64","30"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-10-27","60","31"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-10-28","58","30"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-10-29","49","24"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-10-30","54","24"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-10-31","64","29"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-11-01","63","31"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-11-02","62","32"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-11-03","62","32"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-11-04","62","28"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-11-05","59","29"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-11-06","61","28"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-11-07","56","39"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-11-08","54","37"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-11-09","53","29"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-11-10","60","27"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-11-11","61","26"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-11-12","63","29"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-11-13","64","30"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-11-14","61","31"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-11-15","64","31"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-11-16","61","32"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-11-17","54","34"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-11-18","46","29"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-11-19","54","26"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-11-20","48","28"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-11-21","34","22"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-11-22","31","10"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-11-23","33","7"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-11-24","34","9"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-11-25","48","15"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","1999-11-26","56","27"
